month,onset,offset,onset_500,offset_500,object,FemaleAdult,MaleAdult,Child,Electronic,Overlap,FirstPass,subj
6,27623330,27625650,27622830,27626150,house,NA,NA,NA,NA,NA,NA,109
6,27623330,27625650,27622830,27626150,car+seat,NA,NA,NA,NA,NA,NA,109
6,28696810,28697650,28696310,28698150,leg,NA,NA,NA,NA,NA,NA,109
6,47595160,47597670,47594660,47598170,baba,NA,NA,NA,NA,NA,NA,109
6,49530800,49532560,49530300,49533060,hand,NA,NA,NA,NA,NA,NA,109
6,49558550,49559590,49558050,49560090,money,NA,NA,NA,NA,NA,NA,109
6,50390310,50391310,50389810,50391810,recorder,NA,NA,NA,NA,NA,NA,109
7,347760,348960,347260,349460,shirt,NA,NA,NA,NA,NA,NA,109
7,2776790,2777790,2776290,2778290,hands,NA,NA,NA,NA,NA,NA,109
7,4201250,4202840,4200750,4203340,puppy,NA,NA,NA,NA,NA,NA,109
7,5792660,5794540,5792160,5795040,puppy+wuppies,NA,NA,NA,NA,NA,NA,109
7,5809740,5811020,5809240,5811520,rope,NA,NA,NA,NA,NA,NA,109
7,6724730,6729870,6724230,6730370,square,NA,NA,NA,NA,NA,NA,109
7,7575930,7576870,7575430,7577370,motorcycle,NA,NA,NA,NA,NA,NA,109
7,7895940,7897780,7895440,7898280,hands,NA,NA,NA,NA,NA,NA,109
7,7895940,7897780,7895440,7898280,bowl,NA,NA,NA,NA,NA,NA,109
7,8277670,8281100,8277170,8281600,eggs,NA,NA,NA,NA,NA,NA,109
7,8475460,8476510,8474960,8477010,eggs,NA,NA,NA,NA,NA,NA,109
7,14551400,14552960,14550900,14553460,doggy,NA,NA,NA,NA,NA,NA,109
7,15287530,15288740,15287030,15289240,binky,NA,NA,NA,NA,NA,NA,109
7,16078080,16078960,16077580,16079460,binky,NA,NA,NA,NA,NA,NA,109
7,16531720,16532580,16531220,16533080,bib,NA,NA,NA,NA,NA,NA,109
7,16769090,16771100,16768590,16771600,binky,NA,NA,NA,NA,NA,NA,109
7,20664310,20665160,20663810,20665660,baba,NA,NA,NA,NA,NA,NA,109
7,21474620,21479200,21474120,21479700,roast+beef,NA,NA,NA,NA,NA,NA,109
7,21474620,21479200,21474120,21479700,turkey,NA,NA,NA,NA,NA,NA,109
7,22617430,22618640,22616930,22619140,sunglasses,NA,NA,NA,NA,NA,NA,109
7,22618640,22620330,22618140,22620830,face,NA,NA,NA,NA,NA,NA,109
7,25125090,25126230,25124590,25126730,ice,NA,NA,NA,NA,NA,NA,109
7,34746290,34747480,34745790,34747980,diaper,NA,NA,NA,NA,NA,NA,109
7,34977090,34979780,34976590,34980280,hand,NA,NA,NA,NA,NA,NA,109
7,35499490,35500340,35498990,35500840,truck,NA,NA,NA,NA,NA,NA,109
7,35502020,35503300,35501520,35503800,horse,NA,NA,NA,NA,NA,NA,109
7,35506670,35509230,35506170,35509730,headlight,NA,NA,NA,NA,NA,NA,109
7,35506670,35509230,35506170,35509730,ford,NA,NA,NA,NA,NA,NA,109
7,36169710,36170580,36169210,36171080,house,NA,NA,NA,NA,NA,NA,109
7,38018810,38021070,38018310,38021570,earmuffs,NA,NA,NA,NA,NA,NA,109
7,38068630,38070030,38068130,38070530,dog,NA,NA,NA,NA,NA,NA,109
7,38151460,38152460,38150960,38152960,puppy,NA,NA,NA,NA,NA,NA,109
7,42671980,42673080,42671480,42673580,beard,NA,NA,NA,NA,NA,NA,109
7,42856910,42858720,42856410,42859220,dog,NA,NA,NA,NA,NA,NA,109
7,43622000,43623010,43621500,43623510,door,NA,NA,NA,NA,NA,NA,109
7,44417780,44418920,44417280,44419420,door,NA,NA,NA,NA,NA,NA,109
7,45386750,45390370,45386250,45390870,doggies,NA,NA,NA,NA,NA,NA,109
7,45567270,45569140,45566770,45569640,doggy,NA,NA,NA,NA,NA,NA,109
7,45608090,45610440,45607590,45610940,bones,NA,NA,NA,NA,NA,NA,109
7,45608090,45610440,45607590,45610940,dogs,NA,NA,NA,NA,NA,NA,109
7,46012820,46014390,46012320,46014890,tail,NA,NA,NA,NA,NA,NA,109
7,46012820,46014390,46012320,46014890,hair,NA,NA,NA,NA,NA,NA,109
7,46091180,46094970,46090680,46095470,dog,NA,NA,NA,NA,NA,NA,109
7,46149760,46153420,46149260,46153920,doggies,NA,NA,NA,NA,NA,NA,109
7,46581640,46583430,46581140,46583930,pants,NA,NA,NA,NA,NA,NA,109
7,46871710,46872750,46871210,46873250,buttons,NA,NA,NA,NA,NA,NA,109
7,47121490,47122960,47120990,47123460,bottle,NA,NA,NA,NA,NA,NA,109
7,47121490,47122960,47120990,47123460,baba,NA,NA,NA,NA,NA,NA,109
7,47994110,47995110,47993610,47995610,binky,NA,NA,NA,NA,NA,NA,109
6,584770,585470,584270,585970,dog,NA,NA,NA,NA,NA,NA,342
6,731690,733790,731190,734290,butterflies,NA,NA,NA,NA,NA,NA,342
6,1738150,1739970,1737650,1740470,butterflies,NA,NA,NA,NA,NA,NA,342
6,2982860,2984220,2982360,2984720,diaper,NA,NA,NA,NA,NA,NA,342
6,3214140,3215960,3213640,3216460,head,NA,NA,NA,NA,NA,NA,342
6,3244440,3246020,3243940,3246520,diaper,NA,NA,NA,NA,NA,NA,342
6,4391240,4394310,4390740,4394810,throat,NA,NA,NA,NA,NA,NA,342
6,4618650,4621470,4618150,4621970,dress,NA,NA,NA,NA,NA,NA,342
6,11806270,11807290,11805770,11807790,face,NA,NA,NA,NA,NA,NA,342
6,11865100,11866430,11864600,11866930,popcorn,NA,NA,NA,NA,NA,NA,342
6,11866430,11867470,11865930,11867970,bath,NA,NA,NA,NA,NA,NA,342
6,12338020,12340450,12337520,12340950,knees,NA,NA,NA,NA,NA,NA,342
6,12392940,12397740,12392440,12398240,knees,NA,NA,NA,NA,NA,NA,342
6,13055710,13069720,13055210,13070220,bed+sheets,NA,NA,NA,NA,NA,NA,342
6,13090320,13098060,13089820,13098560,perfume,NA,NA,NA,NA,NA,NA,342
6,13090320,13098060,13089820,13098560,bottle,NA,NA,NA,NA,NA,NA,342
6,13200110,13208320,13199610,13208820,hammer,NA,NA,NA,NA,NA,NA,342
6,14619460,14622250,14618960,14622750,keys,NA,NA,NA,NA,NA,NA,342
6,16109740,16110710,16109240,16111210,cheese,NA,NA,NA,NA,NA,NA,342
6,16122530,16123800,16122030,16124300,nuggets,NA,NA,NA,NA,NA,NA,342
6,18747240,18748480,18746740,18748980,cemetery,NA,NA,NA,NA,NA,NA,342
6,18826720,18827810,18826220,18828310,shoes,NA,NA,NA,NA,NA,NA,342
6,18917320,18917920,18916820,18918420,bluebird,NA,NA,NA,NA,NA,NA,342
6,19684410,19689960,19683910,19690460,neck,NA,NA,NA,NA,NA,NA,342
6,19684410,19689960,19683910,19690460,belly,NA,NA,NA,NA,NA,NA,342
6,19684410,19689960,19683910,19690460,claws,NA,NA,NA,NA,NA,NA,342
6,20022900,20023750,20022400,20024250,bed,NA,NA,NA,NA,NA,NA,342
6,20119060,20120140,20118560,20120640,leaf+bed,NA,NA,NA,NA,NA,NA,342
6,20526320,20534530,20525820,20535030,handle,NA,NA,NA,NA,NA,NA,342
6,20526320,20534530,20525820,20535030,spout,NA,NA,NA,NA,NA,NA,342
6,20545100,20545900,20544600,20546400,spout,NA,NA,NA,NA,NA,NA,342
6,20558110,20560110,20557610,20560610,waterspout,NA,NA,NA,NA,NA,NA,342
6,21009270,21010280,21008770,21010780,Yoga+for+elephants,NA,NA,NA,NA,NA,NA,342
6,21026490,21027520,21025990,21028020,elephants,NA,NA,NA,NA,NA,NA,342
6,21026490,21027520,21025990,21028020,cave,NA,NA,NA,NA,NA,NA,342
6,21026490,21027520,21025990,21028020,archaeologists,NA,NA,NA,NA,NA,NA,342
6,21052810,21054600,21052310,21055100,elephants,NA,NA,NA,NA,NA,NA,342
6,21058000,21058170,21057500,21058670,seals,NA,NA,NA,NA,NA,NA,342
6,21058000,21058170,21057500,21058670,elephants,NA,NA,NA,NA,NA,NA,342
6,21058000,21058170,21057500,21058670,cylinders,NA,NA,NA,NA,NA,NA,342
6,21058000,21058170,21057500,21058670,library,NA,NA,NA,NA,NA,NA,342
6,21144710,21147150,21144210,21147650,monkey,x,NA,NA,NA,NA,NA,342
7,26504280,26504880,26503780,26505380,gas,NA,NA,NA,NA,NA,NA,342
7,30949020,30950600,30948520,30951100,water,NA,NA,NA,NA,NA,NA,342
7,30949020,30950600,30948520,30951100,dog,NA,NA,NA,NA,NA,NA,342
7,30998720,30999720,30998220,31000220,moose,NA,NA,NA,NA,NA,NA,342
7,32892740,32896830,32892240,32897330,dirt,NA,NA,NA,NA,NA,NA,342
7,32892740,32896830,32892240,32897330,finger,NA,NA,NA,NA,NA,NA,342
7,33005420,33008910,33004920,33009410,cigarette,NA,NA,NA,NA,NA,NA,342
7,33005420,33008910,33004920,33009410,house,NA,NA,NA,NA,NA,NA,342
7,33417720,33426930,33417220,33427430,cheeks,NA,NA,NA,NA,NA,NA,342
7,33511500,33513110,33511000,33513610,toes,NA,NA,NA,NA,NA,NA,342
7,36864480,36866560,36863980,36867060,wires,NA,NA,NA,NA,NA,NA,342
7,37069760,37070800,37069260,37071300,wrench,NA,NA,NA,NA,NA,NA,342
7,37120730,37123000,37120230,37123500,steam,NA,NA,NA,NA,NA,NA,342
7,38036120,38042850,38035620,38043350,radio,NA,NA,NA,NA,NA,NA,342
7,38218700,38219820,38218200,38220320,bees,NA,NA,NA,NA,NA,NA,342
7,38250600,38252310,38250100,38252810,hives,NA,NA,NA,NA,NA,NA,342
7,38495570,38496870,38495070,38497370,house,NA,NA,NA,NA,NA,NA,342
7,39604490,39608270,39603990,39608770,stakes,NA,NA,NA,NA,NA,NA,342
7,39826570,39827370,39826070,39827870,water,NA,NA,NA,NA,NA,NA,342
6,2057050,2058080,2056550,2058580,puffs,NA,NA,NA,NA,NA,NA,268
6,3681160,3682890,3680660,3683390,hand,NA,NA,NA,NA,NA,NA,268
6,3825460,3826800,3824960,3827300,finger,NA,NA,NA,NA,NA,NA,268
6,5552400,5553480,5551900,5553980,pacifier,NA,NA,NA,NA,NA,NA,268
6,9207300,9208400,9206800,9208900,arm,NA,NA,NA,NA,NA,NA,268
6,9460440,9461940,9459940,9462440,tummy,NA,NA,NA,NA,NA,NA,268
6,10288840,10291100,10288340,10291600,hair,NA,NA,NA,NA,NA,NA,268
6,14282110,14283990,14281610,14284490,pears,NA,NA,NA,NA,NA,NA,268
6,14941730,14944580,14941230,14945080,spoon,NA,NA,NA,NA,NA,NA,268
6,23642610,23643880,23642110,23644380,spoon,NA,NA,NA,NA,NA,NA,268
6,23846010,23847160,23845510,23847660,elevator,NA,NA,NA,NA,NA,NA,268
6,29550320,29551120,29549820,29551620,duck,NA,NA,NA,NA,NA,NA,268
6,30828080,30830410,30827580,30830910,nose,NA,NA,NA,NA,NA,NA,268
6,31065570,31067360,31065070,31067860,nose,NA,NA,NA,NA,NA,NA,268
6,33027940,33029220,33027440,33029720,monkey,NA,NA,NA,NA,NA,NA,268
6,33742400,33743610,33741900,33744110,cookie,NA,NA,NA,NA,NA,NA,268
6,35839400,35841410,35838900,35841910,nose,NA,NA,NA,NA,NA,NA,268
6,42425430,42426430,42424930,42426930,burp+cloths,NA,NA,NA,NA,NA,NA,268
6,43204530,43205950,43204030,43206450,hair,NA,NA,NA,NA,NA,NA,268
6,43555170,43556170,43554670,43556670,water,NA,NA,NA,NA,NA,NA,268
6,44873570,44874570,44873070,44875070,baby,NA,NA,NA,NA,NA,NA,268
6,45000510,45001310,45000010,45001810,cake,NA,NA,NA,NA,NA,NA,268
6,47040630,47183150,47040130,47183650,binky,NA,NA,NA,NA,NA,NA,268
6,48616960,48617580,48616460,48618080,shoe,NA,NA,NA,NA,NA,NA,268
6,49056010,49194570,49055510,49195070,book,NA,NA,NA,NA,NA,NA,268
6,49056010,49194570,49055510,49195070,pen,NA,NA,NA,NA,NA,NA,268
6,49056010,49194570,49055510,49195070,pen,NA,NA,NA,NA,NA,NA,268
6,50821590,50823490,50821090,50823990,bed,NA,NA,NA,NA,NA,NA,268
7,7165460,7166760,7164960,7167260,oatmeal,NA,NA,NA,NA,NA,NA,268
7,9788150,9789360,9787650,9789860,diaper,NA,NA,NA,NA,NA,NA,268
7,12246590,12251370,12246090,12251870,chairs,NA,NA,NA,NA,NA,NA,268
7,12246590,12251370,12246090,12251870,bears,NA,NA,NA,NA,NA,NA,268
7,12274740,12275990,12274240,12276490,moon,NA,NA,NA,NA,NA,NA,268
7,12288110,12289660,12287610,12290160,bears,NA,NA,NA,NA,NA,NA,268
7,16965980,16966980,16965480,16967480,clothes,NA,NA,NA,NA,NA,NA,268
7,17024640,17025760,17024140,17026260,hairbrush,NA,NA,NA,NA,NA,NA,268
7,17335000,17336190,17334500,17336690,pacifier,NA,NA,NA,NA,NA,NA,268
7,21144210,21145020,21143710,21145520,bucket,NA,NA,NA,NA,NA,NA,268
7,33765370,33766590,33764870,33767090,head,NA,NA,NA,NA,NA,NA,268
7,33960050,33961640,33959550,33962140,avocado,NA,NA,NA,NA,NA,NA,268
7,34002680,34003700,34002180,34004200,cauliflower,NA,NA,NA,NA,NA,NA,268
7,34024880,34026680,34024380,34027180,cauliflower,NA,NA,NA,NA,NA,NA,268
7,34024880,34026680,34024380,34027180,broccoli,NA,NA,NA,NA,NA,NA,268
7,34037510,34040070,34037010,34040570,mango,NA,NA,NA,NA,NA,NA,268
7,34061160,34063780,34060660,34064280,broccoli,NA,NA,NA,NA,NA,NA,268
7,34061160,34063780,34060660,34064280,beets,NA,NA,NA,NA,NA,NA,268
7,34143260,34146290,34142760,34146790,beets,NA,NA,NA,NA,NA,NA,268
7,34473160,34474570,34472660,34475070,calendar,NA,NA,NA,NA,NA,NA,268
7,34611620,34614120,34611120,34614620,elephant,NA,NA,NA,NA,NA,NA,268
7,34735250,34736250,34734750,34736750,feet,NA,NA,NA,NA,NA,NA,268
7,34914430,34915790,34913930,34916290,phone,NA,NA,NA,NA,NA,NA,268
7,35610530,35611330,35610030,35611830,legs,NA,NA,NA,NA,NA,NA,268
7,36015160,36019500,36014660,36020000,minions,NA,NA,NA,NA,NA,NA,268
7,36162570,36165940,36162070,36166440,hamburgers,NA,NA,NA,NA,NA,NA,268
7,36315030,36317850,36314530,36318350,dogs,NA,NA,NA,NA,NA,NA,268
7,36996960,36998620,36996460,36999120,diaper,NA,NA,NA,NA,NA,NA,268
7,37154300,37156600,37153800,37157100,diaper,NA,NA,NA,NA,NA,NA,268
7,38738900,38739830,38738400,38740330,pants,NA,NA,NA,NA,NA,NA,268
7,38760380,38762110,38759880,38762610,cheeks,NA,NA,NA,NA,NA,NA,268
7,39009280,39010280,39008780,39010780,house+plant,NA,NA,NA,NA,NA,NA,268
7,42486720,42487960,42486220,42488460,hair,NA,NA,NA,NA,NA,NA,268
7,42683780,42684800,42683280,42685300,shirt,NA,NA,NA,NA,NA,NA,268
7,43413210,43415190,43412710,43415690,bacon,NA,NA,NA,NA,NA,NA,268
7,43983710,43984910,43983210,43985410,shelf,NA,NA,NA,NA,NA,NA,268
7,44059320,44060730,44058820,44061230,blankets,NA,NA,NA,NA,NA,NA,268
7,44849040,44851160,44848540,44851660,pillow,NA,NA,NA,NA,NA,NA,268
7,44949880,44952000,44949380,44952500,changing+table,NA,NA,NA,NA,NA,NA,268
7,44955120,44956120,44954620,44956620,plastic+bags,NA,NA,NA,NA,NA,NA,268
7,46938950,46939960,46938450,46940460,chocolate+chips,NA,NA,NA,NA,NA,NA,268
7,47407010,47408850,47406510,47409350,bacon,NA,NA,NA,NA,NA,NA,268
7,47440950,47444760,47440450,47445260,chocolate+chip+cookie,NA,NA,NA,NA,NA,NA,268
7,47983320,47984710,47982820,47985210,bed,NA,NA,NA,NA,NA,NA,268
7,48102410,48103550,48101910,48104050,pickles,NA,NA,NA,NA,NA,NA,268
7,50782170,50783170,50781670,50783670,bed,NA,NA,NA,NA,NA,NA,268
7,51066370,51067170,51065870,51067670,prune+juice,NA,NA,NA,NA,NA,NA,268
7,51262590,51264330,51262090,51264830,clothes,NA,NA,NA,NA,NA,NA,268
6,557520,560270,557020,560770,face,NA,NA,NA,NA,NA,NA,172
6,1567480,1568480,1566980,1568980,medal,NA,NA,NA,NA,NA,NA,172
6,5647910,5648510,5647410,5649010,school,NA,NA,NA,NA,NA,NA,172
6,5940050,5941000,5939550,5941500,plane,NA,NA,NA,NA,NA,NA,172
6,5975360,5977270,5974860,5977770,juice+boxes,NA,NA,NA,NA,NA,NA,172
6,6384380,6385350,6383880,6385850,apple,NA,NA,NA,NA,NA,NA,172
6,8339900,8341780,8339400,8342280,faces,NA,NA,NA,NA,NA,NA,172
6,12054840,12059180,12054340,12059680,Legos,NA,NA,NA,NA,NA,NA,172
6,12117310,12119630,12116810,12120130,Mr+poopoo,NA,NA,NA,NA,NA,NA,172
6,12777360,12778170,12776860,12778670,Inspector+gadget,NA,NA,NA,NA,NA,NA,172
6,14411880,14412910,14411380,14413410,shirt,NA,NA,NA,NA,NA,NA,172
6,14414760,14420230,14414260,14420730,sandwich,NA,NA,NA,NA,NA,NA,172
6,14670170,14671960,14669670,14672460,peanut+butter+and+sugar,NA,NA,NA,NA,NA,NA,172
6,14760850,14761870,14760350,14762370,socks,NA,NA,NA,NA,NA,NA,172
6,15185680,15186950,15185180,15187450,van,NA,NA,NA,NA,NA,NA,172
6,15845930,15848170,15845430,15848670,diaper,NA,NA,NA,NA,NA,NA,172
6,15870660,15873760,15870160,15874260,bike,NA,NA,NA,NA,NA,NA,172
6,16026800,16027820,16026300,16028320,double+stroller,NA,NA,NA,NA,NA,NA,172
6,16185630,16187130,16185130,16187630,closet,NA,NA,NA,NA,NA,NA,172
6,16438930,16440210,16438430,16440710,stroller,NA,NA,NA,NA,NA,NA,172
6,28287570,28289170,28287070,28289670,bottle,NA,NA,NA,NA,NA,NA,172
6,28377570,28378840,28377070,28379340,coin,NA,NA,NA,NA,NA,NA,172
6,29156830,29157830,29156330,29158330,bottle,NA,NA,NA,NA,NA,NA,172
6,29177670,29178670,29177170,29179170,mirror,NA,NA,NA,NA,NA,NA,172
6,29212720,29213900,29212220,29214400,headphone,NA,NA,NA,NA,NA,NA,172
6,29291260,29292850,29290760,29293350,wall,NA,NA,NA,NA,NA,NA,172
6,29411690,29412490,29411190,29412990,cereal,NA,NA,NA,NA,NA,NA,172
6,29413920,29415060,29413420,29415560,cereal,NA,NA,NA,NA,NA,NA,172
6,29466290,29467690,29465790,29468190,cereal,NA,NA,NA,NA,NA,NA,172
6,30497100,30498100,30496600,30498600,orange,NA,NA,NA,NA,NA,NA,172
6,30505290,30506340,30504790,30506840,orange,NA,NA,NA,NA,NA,NA,172
6,33219060,33219750,33218560,33220250,nose,NA,NA,NA,NA,NA,NA,172
6,33755800,33756610,33755300,33757110,boat,NA,NA,NA,NA,NA,NA,172
7,44214510,44215110,44214010,44215610,bottle,NA,NA,NA,NA,NA,NA,172
7,45024740,45026650,45024240,45027150,horse,NA,NA,NA,NA,NA,NA,172
7,45632340,45635790,45631840,45636290,books,NA,NA,NA,NA,NA,NA,172
7,46008770,46011400,46008270,46011900,boat,NA,NA,NA,NA,NA,NA,172
7,46027380,46034150,46026880,46034650,leeches,NA,NA,NA,NA,NA,NA,172
7,46373780,46380890,46373280,46381390,tower,NA,NA,NA,NA,NA,NA,172
7,46481030,46482050,46480530,46482550,bed,NA,NA,NA,NA,NA,NA,172
6,304700,307550,304200,308050,hands,NA,NA,NA,NA,NA,NA,189
6,940200,942140,939700,942640,yogurt,NA,NA,NA,NA,NA,NA,189
6,940200,942140,939700,942640,berries,NA,NA,NA,NA,NA,NA,189
6,940200,942140,939700,942640,cereal,NA,NA,NA,NA,NA,NA,189
6,943430,944460,942930,944960,whole+grains,NA,NA,NA,NA,NA,NA,189
6,943430,944460,942930,944960,nuts,NA,NA,NA,NA,NA,NA,189
6,957920,959930,957420,960430,pears,NA,NA,NA,NA,NA,NA,189
6,1549270,1550740,1548770,1551240,bed,NA,NA,NA,NA,NA,NA,189
6,1576490,1580830,1575990,1581330,house,NA,NA,NA,NA,NA,NA,189
6,2310890,2312770,2310390,2313270,face,NA,NA,NA,NA,NA,NA,189
6,2353540,2354540,2353040,2355040,cereal,NA,NA,NA,NA,NA,NA,189
6,2418500,2419650,2418000,2420150,cereal,NA,NA,NA,NA,NA,NA,189
6,3068400,3069400,3067900,3069900,j,NA,NA,NA,NA,NA,NA,189
6,25666440,25667560,25665940,25668060,apple,NA,NA,NA,NA,NA,NA,189
6,28284240,28285240,28283740,28285740,fists,NA,NA,NA,NA,NA,NA,189
6,28574200,28575020,28573700,28575520,computer,NA,NA,NA,NA,NA,NA,189
6,29254850,29259650,29254350,29260150,shower,NA,NA,NA,NA,NA,NA,189
6,29254850,29259650,29254350,29260150,Cuddles,NA,NA,NA,NA,NA,NA,189
6,29380570,29386710,29380070,29387210,mouth,NA,NA,NA,NA,NA,NA,189
6,29380570,29386710,29380070,29387210,cup,NA,NA,NA,NA,NA,NA,189
6,31342640,31345450,31342140,31345950,hand,NA,NA,NA,NA,NA,NA,189
6,31760900,31761760,31760400,31762260,boat,NA,NA,NA,NA,NA,NA,189
6,31798490,31800030,31797990,31800530,stream,NA,NA,NA,NA,NA,NA,189
6,31845330,31847640,31844830,31848140,star,NA,NA,NA,NA,NA,NA,189
6,32208270,32211010,32207770,32211510,water,NA,NA,NA,NA,NA,NA,189
6,32208270,32211010,32207770,32211510,eyes,NA,NA,NA,NA,NA,NA,189
6,32340990,32341990,32340490,32342490,bag,NA,NA,NA,NA,NA,NA,189
6,32459840,32461530,32459340,32462030,kleenex,NA,NA,NA,NA,NA,NA,189
6,32459840,32461530,32459340,32462030,glasses,NA,NA,NA,NA,NA,NA,189
6,33341510,33343880,33341010,33344380,clothes,NA,NA,NA,NA,NA,NA,189
6,34431990,34435600,34431490,34436100,hand,NA,NA,NA,NA,NA,NA,189
6,40118660,40123240,40118160,40123740,fingers,NA,NA,NA,NA,NA,NA,861
6,40118660,40123240,40118160,40123740,elbows,NA,NA,NA,NA,NA,NA,861
6,40118660,40123240,40118160,40123740,tummy,NA,NA,NA,NA,NA,NA,861
6,40123240,40123840,40122740,40124340,thighs,NA,NA,NA,NA,NA,NA,861
6,41865290,41871500,41864790,41872000,measuring+cup,NA,NA,NA,NA,NA,NA,861
6,42739190,42740270,42738690,42740770,Sophie,NA,NA,NA,NA,NA,NA,861
6,42793030,42798240,42792530,42798740,Sophie,NA,NA,NA,NA,NA,NA,861
6,43036570,43037600,43036070,43038100,chair,NA,NA,NA,NA,NA,NA,861
6,43262600,43264870,43262100,43265370,sweet+potato,NA,NA,NA,NA,NA,NA,861
6,43696500,43698370,43696000,43698870,jammies,NA,NA,NA,NA,NA,NA,861
6,44003340,44004340,44002840,44004840,bed,NA,NA,NA,NA,NA,NA,861
6,44271850,44274320,44271350,44274820,strainer,NA,NA,NA,NA,NA,NA,861
6,44388120,44389160,44387620,44389660,beans,NA,NA,NA,NA,NA,NA,861
6,44388120,44389160,44387620,44389660,kale,NA,NA,NA,NA,NA,NA,861
6,44725450,44727450,44724950,44727950,eyes,NA,NA,NA,NA,NA,NA,861
6,44905750,44906380,44905250,44906880,trucks,NA,NA,NA,NA,NA,NA,861
7,13369320,13372440,13368820,13372940,toes,NA,NA,NA,NA,NA,NA,861
7,13369320,13372440,13368820,13372940,shoulders,NA,NA,NA,NA,NA,NA,861
7,13369320,13372440,13368820,13372940,head,NA,NA,NA,NA,NA,NA,861
7,13369320,13372440,13368820,13372940,knees,NA,NA,NA,NA,NA,NA,861
7,13662960,13664920,13662460,13665420,jacket,NA,NA,NA,NA,NA,NA,861
7,14197860,14199220,14197360,14199720,rice+cereal,NA,NA,NA,NA,NA,NA,861
7,15266090,15267130,15265590,15267630,clip,NA,NA,NA,NA,NA,NA,861
7,15988930,15989940,15988430,15990440,front+end+loader,NA,NA,NA,NA,NA,NA,861
7,16514340,16516340,16513840,16516840,cats,NA,NA,NA,NA,NA,NA,861
7,17854060,17856980,17853560,17857480,antibiotics,NA,NA,NA,NA,NA,NA,861
7,21628580,21629770,21628080,21630270,dog,NA,NA,NA,NA,NA,NA,861
7,21628580,21629770,21628080,21630270,farmer,NA,NA,NA,NA,NA,NA,861
7,21771900,21773060,21771400,21773560,burrito,NA,NA,NA,NA,NA,NA,861
7,21771900,21773060,21771400,21773560,Bob+the+builder,NA,NA,NA,NA,NA,NA,861
7,21829080,21831830,21828580,21832330,table,NA,NA,NA,NA,NA,NA,861
7,21985390,21988420,21984890,21988920,deer,NA,NA,NA,NA,NA,NA,861
7,21985390,21988420,21984890,21988920,deer,NA,NA,NA,NA,NA,NA,861
7,21985390,21988420,21984890,21988920,doe,NA,NA,NA,NA,NA,NA,861
7,21993790,22006040,21993290,22006540,needle,NA,NA,NA,NA,NA,NA,861
7,21993790,22006040,21993290,22006540,thread,NA,NA,NA,NA,NA,NA,861
7,22007290,22012170,22006790,22012670,bread,NA,NA,NA,NA,NA,NA,861
7,22007290,22012170,22006790,22012670,tea,NA,NA,NA,NA,NA,NA,861
7,22007290,22012170,22006790,22012670,jam,NA,NA,NA,NA,NA,NA,861
7,22097540,22102640,22097040,22103140,sun,NA,NA,NA,NA,NA,NA,861
7,22102640,22103470,22102140,22103970,Itsy+bitsy+spider,NA,NA,NA,NA,NA,NA,861
7,22187270,22188400,22186770,22188900,foot,NA,NA,NA,NA,NA,NA,861
7,22213430,22215620,22212930,22216120,foot,NA,NA,NA,NA,NA,NA,861
7,22272930,22274360,22272430,22274860,arm,NA,NA,NA,NA,NA,NA,861
7,22528380,22532360,22527880,22532860,railroad,NA,NA,NA,NA,NA,NA,861
7,22533360,22542420,22532860,22542920,railroad,NA,NA,NA,NA,NA,NA,861
7,22591630,22594580,22591130,22595080,banjo,NA,NA,NA,NA,NA,NA,861
7,22639980,22641070,22639480,22641570,foot,NA,NA,NA,NA,NA,NA,861
7,22689020,22694540,22688520,22695040,face,NA,NA,NA,NA,NA,NA,861
7,23136030,23137900,23135530,23138400,baby,NA,NA,NA,NA,NA,NA,861
7,23448820,23449620,23448320,23450120,milk,NA,NA,NA,NA,NA,NA,861
7,23769110,23770840,23768610,23771340,shelves,NA,NA,NA,NA,NA,NA,861
7,24666720,24668220,24666220,24668720,diaper,NA,NA,NA,NA,NA,NA,861
7,24985010,24986010,24984510,24986510,truck,NA,NA,NA,NA,NA,NA,861
7,25405230,25406290,25404730,25406790,bed,NA,NA,NA,NA,NA,NA,861
7,26072060,26073620,26071560,26074120,socks,NA,NA,NA,NA,NA,NA,861
7,26751760,26753680,26751260,26754180,diapers,NA,NA,NA,NA,NA,NA,861
7,26960940,26963740,26960440,26964240,phone,NA,NA,NA,NA,NA,NA,861
7,27945400,27947090,27944900,27947590,grass,NA,NA,NA,NA,NA,NA,861
7,29244400,29245580,29243900,29246080,teeth,NA,NA,NA,NA,NA,NA,861
7,29274990,29276570,29274490,29277070,vest,NA,NA,NA,NA,NA,NA,861
7,29392680,29395200,29392180,29395700,dog,NA,NA,NA,NA,NA,NA,861
7,29392680,29395200,29392180,29395700,sheep,NA,NA,NA,NA,NA,NA,861
7,29392680,29395200,29392180,29395700,dog,NA,NA,NA,NA,NA,NA,861
7,29678390,29679640,29677890,29680140,note,NA,NA,NA,NA,NA,NA,861
7,30274230,30280030,30273730,30280530,paint,NA,NA,NA,NA,NA,NA,861
7,31461090,31464450,31460590,31464950,wall,NA,NA,NA,NA,NA,NA,861
7,31461090,31464450,31460590,31464950,door,NA,NA,NA,NA,NA,NA,861
7,32409240,32410040,32408740,32410540,spoon,NA,NA,NA,NA,NA,NA,861
7,33115290,33116600,33114790,33117100,rocks,NA,NA,NA,NA,NA,NA,861
